source_id,label,original_label,frame_number,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,stance_width_normalized,wrist_span_normalized,torso_incline_angle,leg_incline_angle,left_arm_elevation,right_arm_elevation,left_hip_line_deviation,right_hip_line_deviation
plank_test,plank,C,139,115.6092646,110.9072191,170.9629415,176.3989485,159.1031157,155.3053151,0.495253446,1.475430873,88.03033543,72.08812216,5.084134199,5.359444609,1.03483524,1.513921429
plank_test,plank,C,140,121.8304134,113.690145,170.0330135,176.360012,158.3373331,155.2228538,0.487095552,1.446447421,87.92745399,72.02518853,5.303099525,5.528796537,1.081605382,1.54627388
plank_test,plank,C,141,124.3909944,114.3816427,169.716922,176.4772246,158.1513489,155.3376686,0.504629236,1.388047298,88.00301895,71.97306706,5.473157877,5.62187365,1.096966859,1.560290952
plank_test,plank,C,142,124.5199601,114.600346,170.8338394,176.5045271,160.2270532,155.2638748,0.556696667,1.345162209,88.40891067,72.28213493,5.78112331,5.874710254,1.038481196,1.637498115
plank_test,plank,C,143,122.2934887,114.6984989,172.0951712,176.9447479,161.4067045,155.5145796,0.695274966,1.292687005,88.63367197,72.37165582,6.534215253,6.57421904,1.115234045,1.829085885
plank_test,plank,C,144,126.7847561,114.2303083,171.775224,176.9845002,161.0707695,155.3318575,0.70265201,1.242986511,88.59811715,72.22124148,6.336114316,6.344243924,1.094887529,1.787261009
plank_test,plank,C,145,130.3909011,114.4475269,171.3942718,175.0611406,160.2078626,153.5385571,0.793800026,1.195805723,88.18298715,71.83611849,6.274754658,6.257394702,1.12791577,1.828595653
plank_test,plank,C,146,131.5871975,114.7507608,170.739992,174.5082153,159.6165614,154.1977805,0.786761492,1.126472483,88.32407712,72.0364578,6.194393018,6.116023543,1.126094984,1.721762172
plank_test,plank,L,147,97.92271233,99.51531792,154.5635566,159.3057908,177.4775309,175.745023,0.756937184,1.660145127,74.1673525,82.18874333,8.749623587,9.183975595,1.030674645,0.676060873
plank_test,plank,L,148,93.80970422,89.47024304,155.3360126,154.0330445,167.1729489,170.8926885,0.582884577,1.405106721,64.90585692,88.51752306,8.031268499,8.14416532,2.319414133,2.1630593
plank_test,plank,L,149,95.94938665,90.55004295,152.9840739,152.9813293,166.8351327,169.8100528,0.550233086,1.471686621,63.78559755,89.00138534,7.477468703,7.610282798,2.302121404,2.173420829
plank_test,plank,L,150,93.90355629,89.80693238,151.6900704,151.4289073,167.3738212,168.7459687,0.601196518,1.496460844,63.08762421,89.22582168,6.672357463,6.903984503,2.090259227,2.141616889
plank_test,plank,L,151,94.5531993,90.041709,150.5502553,152.0064809,166.6525758,165.8794291,0.643280908,1.356423745,61.55780795,89.54518878,6.259794791,6.400115923,2.026000218,2.194189389
plank_test,plank,L,152,94.38188862,89.88458893,151.2523629,150.7488586,165.5154399,166.0724687,0.723724584,1.338637805,61.12293127,89.74372233,6.060477789,6.215864579,2.033298581,2.177315067
plank_test,plank,L,153,92.31406656,89.49154317,151.6068522,149.9247116,164.6109565,166.1604375,0.685654826,1.269642586,60.94713298,89.86176596,6.005274341,6.10608209,2.072776458,2.185960877
plank_test,plank,L,154,90.04554032,88.92140744,152.1485828,149.0235044,163.710054,165.3797088,0.567165643,1.21788388,60.52767745,89.29116729,5.941913346,6.001812627,2.129487442,2.277148936
plank_test,plank,L,155,90.32944844,89.90159807,152.3201007,148.9141796,163.0623416,164.4591519,0.521566538,1.301392802,60.15253025,88.89636036,5.581681442,5.652300552,2.046747709,2.222744899
plank_test,plank,L,156,92.92200968,90.3813824,152.8495485,148.6530416,162.2750137,163.2090822,0.533378395,1.318969264,59.7634135,88.22592444,5.407866923,5.452523141,2.020387835,2.254561741
plank_test,plank,L,157,94.30034437,90.21171978,152.6894848,149.5223788,162.3783525,162.4729324,0.524384934,1.354869395,59.57750659,88.07463917,5.313725607,5.342119238,1.993942507,2.252488061
plank_test,plank,L,158,94.03835433,89.08766802,152.8859294,149.8385075,162.0181776,162.0683256,0.537500532,1.33210729,59.37001227,87.95185126,5.241181961,5.230900836,1.986741683,2.254219818
plank_test,plank,L,159,92.89695488,87.37706908,153.6092141,150.2728971,162.0074486,161.89876,0.605662289,1.240265346,59.33076027,88.25499694,5.323561132,5.258499626,2.005526495,2.300766274
plank_test,plank,L,160,94.57093567,87.5772094,153.6878499,150.9545896,162.319702,162.5236643,0.60822021,1.203839988,59.56877946,88.74219199,5.678728617,5.621140999,2.11761118,2.383043869
plank_test,plank,L,161,96.70187443,88.44067844,154.3774291,151.1549619,161.4867111,162.2689835,0.642888231,1.169483904,59.30071968,88.73800378,5.962924336,5.851126459,2.218358988,2.472403826
plank_test,plank,L,162,100.2978152,89.02350462,155.2855676,151.2086058,160.9033641,161.9784361,0.634567274,1.023627642,59.35711783,88.57019235,6.14253172,5.874276171,2.210613847,2.482602708
plank_test,plank,L,163,100.508645,89.24466886,155.6570248,151.5760031,160.7209502,161.5138743,0.668792189,1.081082622,59.23329791,88.58763688,6.420052776,6.193668851,2.316428135,2.623841792
plank_test,plank,L,164,103.0025017,88.96077788,157.0229541,151.921882,160.4217204,160.9483442,0.732771009,1.266330537,58.89917012,88.90876985,6.953380831,6.834807196,2.512110722,2.906377406
plank_test,plank,L,165,106.8255664,87.34682698,157.129383,152.0549972,160.3374824,160.8164662,0.752544793,1.716328626,58.73793806,88.9948376,7.194107166,7.272839952,2.714867987,3.12635578
plank_test,plank,L,166,103.1828623,87.1784541,156.6091241,151.802371,160.283227,160.7189878,0.767369755,1.739318375,58.59449403,88.85730613,7.079369913,7.194210714,2.723567559,3.122365712
plank_test,plank,L,167,97.20110715,86.00069391,157.60559,152.3813235,159.0367783,159.2824244,0.819767779,1.688004282,58.42347809,88.1745609,6.948065558,7.010531723,2.759390297,3.182342446
plank_test,plank,L,168,93.45421736,85.61921465,157.6878369,153.1615393,158.3838489,158.3441299,0.793294001,1.611958879,58.2603685,87.7383939,6.807459974,6.785929023,2.724342981,3.144696524
plank_test,plank,L,169,91.1020151,85.56050032,158.1442015,154.0110956,157.5352658,157.5000672,0.764942894,1.519739691,57.9615628,87.48911703,6.643462666,6.55144081,2.684470978,3.079667914
plank_test,plank,L,170,91.86109332,88.06911172,159.3230892,154.7131037,156.8490888,157.362891,0.739409564,1.403497055,58.13937213,87.35303359,6.941372657,6.799632215,2.760288288,3.125609198
plank_test,plank,L,171,91.06703898,88.25481405,159.9737659,155.5738054,156.7581639,157.2893943,0.712663576,1.351942602,58.34151341,87.42647223,6.582427791,6.457815274,2.625538359,2.957203155
plank_test,plank,L,172,91.25021078,88.49661926,160.0028057,156.1929146,156.8066227,156.8739691,0.713832462,1.343791257,58.29725119,87.40848079,6.5141285,6.3835909,2.601150967,2.940841562
plank_test,plank,L,173,91.2429307,87.72456879,159.9515439,156.2308619,156.9222039,156.9263887,0.789580762,1.331856732,58.38793784,87.39626247,6.488846649,6.347141711,2.579381596,2.926911002
plank_test,plank,L,174,89.91241555,86.42459172,159.9093908,156.0832224,157.1378098,156.9867557,0.898749692,1.434195698,58.40664494,87.46661643,6.34159347,6.363535424,2.561606038,2.937977559
plank_test,plank,L,175,90.18113204,85.68854051,159.8351556,156.118724,157.2509573,156.9090955,0.924912931,1.422622162,58.39633979,87.48709836,6.365746917,6.373530285,2.5582162,2.948180581
plank_test,plank,L,176,90.5267372,85.63935449,159.7715523,156.1804539,157.3321911,156.8589002,0.924883903,1.405662437,58.40532869,87.49371098,6.416987791,6.408341299,2.568326401,2.96391218
plank_test,plank,L,177,90.32577072,85.32400712,159.60972,156.1243153,157.3925574,156.8777678,0.885435388,1.351510114,58.40581999,87.47080055,6.39127848,6.392964669,2.565580234,2.95353495
plank_test,plank,L,178,90.59908882,85.22666536,159.3434059,155.9640547,157.3375316,156.8682216,0.810348764,1.351118513,58.38414986,87.38416444,6.412605263,6.398667426,2.584573511,2.95348802
plank_test,plank,L,179,90.97744734,85.49945199,159.2361238,156.08878,157.1688887,156.8594085,0.761553753,1.297373203,58.33188137,87.35129704,6.463741757,6.404831685,2.603732298,2.946802215
plank_test,plank,L,180,90.92651356,85.82130147,158.8496897,156.0379353,157.264413,156.8665643,0.741474015,1.304473194,58.28765057,87.29486147,6.460640467,6.403495887,2.61055712,2.948308893
plank_test,plank,L,181,91.46040579,86.17248412,158.2276376,155.8885367,157.3057882,156.787119,0.716794685,1.327103083,58.20217507,87.12359365,6.454826698,6.396038586,2.626031617,2.958476454
plank_test,plank,L,182,91.56886381,87.00569544,158.197551,155.9969802,157.0844041,156.6118759,0.726102503,1.362978485,58.13161712,86.9974657,6.532058042,6.480347022,2.671739422,3.003727989
plank_test,plank,L,183,91.72007977,87.4741916,158.1714313,156.2226045,157.1518527,156.636872,0.713911102,1.374734542,58.15691294,87.07942467,6.487885588,6.429603394,2.645316766,2.969025009
plank_test,plank,L,184,91.85210661,87.44793765,157.720944,156.2424076,157.5606745,156.5646886,0.692082212,1.354577006,58.24118196,87.09617365,6.36629157,6.301901191,2.575296745,2.915145986
plank_test,plank,L,185,90.08214222,87.41409023,157.4950417,156.0950728,157.7821554,156.5146098,0.686935474,1.410375207,58.29130364,87.07829327,6.18667363,6.222412484,2.532564667,2.885560127
plank_test,plank,L,186,89.77888639,87.51036519,157.3798091,155.7435196,157.9123023,156.4953842,0.699337713,1.42128762,58.38291513,86.97804566,6.046594068,6.110257637,2.479716545,2.846209915
plank_test,plank,H,187,152.4748718,141.2367414,177.126066,177.4602356,82.04778862,78.68046999,1.2432621,1.727278692,36.00489223,44.20814873,6.885320383,7.30656233,11.59069367,13.7592274
plank_test,plank,H,188,152.2020326,142.2557626,172.9890049,178.6485909,77.66481079,75.89622708,1.233862988,1.394293816,33.73748446,44.85746177,6.468738882,6.747978233,11.61670459,13.49893936
plank_test,plank,H,189,152.6624767,142.6485257,173.7601402,178.09181,77.62551648,75.48733625,1.157690616,1.346272149,33.49149962,44.84520341,6.247447692,6.507986848,11.26452279,13.03252034
plank_test,plank,H,190,152.5869248,142.2268924,174.7985611,178.6052331,78.3437244,75.48369578,1.061090094,1.362174619,33.51480354,44.80584034,6.373544486,6.667722141,11.603485,13.5182513
plank_test,plank,H,191,152.7131246,142.3349458,175.2422774,179.1948142,79.73905284,75.6409336,1.080201571,1.429540723,33.5698116,45.21542194,6.584545187,6.956776228,11.78159339,14.0756047
plank_test,plank,H,192,152.5088007,142.2801361,175.4454966,179.3411114,80.7256991,75.74064207,1.102259998,1.449473961,33.72280627,45.47484299,6.764864119,7.174499649,11.87546363,14.42544678
plank_test,plank,H,193,151.1160542,141.6697102,175.2278069,179.1281805,80.45345814,75.79460773,1.111471354,1.432900538,33.67930674,45.53427694,6.6794242,7.109927615,11.68764151,14.1485934
plank_test,plank,H,194,150.2467328,140.5089165,174.7217886,179.1388594,80.05218595,75.76946058,1.101381489,1.41968716,33.64521756,45.48181043,6.526637011,6.921167053,11.45512382,13.83296076
plank_test,plank,H,195,149.5218005,140.4841335,173.8312453,179.608678,79.28515673,75.75790733,1.207580085,1.410501279,33.57464347,45.15834583,6.470576214,6.84078817,11.38302783,13.74550361
plank_test,plank,H,196,149.0942623,140.2898993,173.3006552,179.6176075,78.93050644,75.74226633,1.240958652,1.415524998,33.57429205,45.11365481,6.504517708,6.879963945,11.40508185,13.7438732
plank_test,plank,H,197,148.9982772,140.4160073,173.1723901,179.5263851,78.90273059,75.60963809,1.215209928,1.44296291,33.51597063,45.20375621,6.563674712,6.960793728,11.4852411,13.82899292
plank_test,plank,H,198,149.1610919,140.2661458,173.1557382,179.5913217,78.89675799,75.60670092,1.21834262,1.459613191,33.49673514,45.18838718,6.542684332,6.958128652,11.40632294,13.73172156
plank_test,plank,H,199,148.97845,140.1652732,173.2591059,179.6090014,78.65275359,75.46952098,1.283834706,1.440866946,33.45548627,45.01605423,6.466995999,6.857107879,11.35617024,13.62589634
plank_test,plank,H,200,148.6621172,140.0738794,173.6890202,179.6171693,78.4008256,75.35144206,1.195686667,1.423459745,33.38882998,44.80767258,6.357525216,6.735098653,11.29163774,13.48919875
plank_test,plank,H,201,148.6619388,140.2238217,173.1897331,178.7866441,77.95357633,74.76163243,1.198241372,1.426892685,33.38785329,44.67488985,6.335392637,6.710846138,11.31159572,13.48304387
plank_test,plank,H,202,148.982407,140.6416127,172.9699962,178.3910856,77.50513288,74.48924434,1.095073664,1.417798281,33.48557096,44.37876768,6.271012163,6.626919422,11.29946844,13.42441188
plank_test,plank,H,203,149.3901445,141.7237306,172.817186,178.6645474,77.49057634,74.63372034,1.105978469,1.415137527,33.52034508,44.37257389,6.255447782,6.596612559,11.31585315,13.45207415
plank_test,plank,H,204,150.0068434,141.9099238,172.774549,178.8181763,77.70437721,74.89407259,1.073800365,1.39303835,33.67709827,44.42396899,6.155626045,6.432666182,11.16335883,13.2478105
plank_test,plank,H,205,150.413673,142.0464931,172.7280195,178.7962071,77.66066928,74.98243853,1.037518802,1.369084803,33.70381866,44.44076,6.071629962,6.331385058,11.04098186,13.07806145
plank_test,plank,H,206,150.6526576,142.199821,172.0651836,178.6956561,77.19828302,74.96564853,1.08487185,1.357608885,33.63326986,44.45125962,6.006421938,6.250822951,10.94442964,12.91623469
plank_test,plank,H,207,150.524457,142.2463295,171.3141573,178.5128943,76.6226853,74.89450563,1.108872597,1.364129446,33.60049784,44.38948514,6.007110988,6.247243093,10.98850388,12.89374747
plank_test,plank,H,208,150.3820881,142.2500446,170.9808097,178.3806735,76.08791554,74.82202093,1.116239401,1.368671246,33.51895634,44.29038637,5.991311109,6.225311842,11.03857508,12.85234095
plank_test,plank,H,209,150.0693285,142.2743064,171.423773,178.22283,75.98744954,74.76678303,1.071375445,1.374157364,33.48312057,44.20556307,5.993759618,6.234176761,11.09378974,12.83887291
plank_test,plank,H,210,149.9539241,142.7642167,171.9658334,178.2775965,76.23847,74.74359196,1.022883843,1.368131818,33.35394275,44.31894399,5.919995169,6.145412641,11.05088097,12.79039311
plank_test,plank,H,211,150.8968701,144.1241666,172.5107938,178.0162464,76.89733069,74.69036041,0.984058371,1.398108202,33.20994579,44.70234502,5.876263824,6.119816918,11.08381992,12.92723476
plank_test,plank,H,212,151.1396622,144.4897315,172.5468446,178.0289953,77.50543955,74.68863448,0.958698666,1.409659141,33.17710821,44.99325246,5.829329731,6.116045827,10.88394854,12.90958635
plank_test,plank,H,213,151.42295,144.5324317,171.2579936,177.9447133,77.06883666,74.56864924,0.988899118,1.474251771,33.07166538,45.12141739,5.87848678,6.253650186,11.14354547,13.29512154
plank_test,plank,H,214,151.0933086,143.9942319,171.4359018,178.2053432,77.40283277,74.96260584,0.945471184,1.395288544,33.25091159,45.19755149,5.48380869,5.805924491,10.44493951,12.48230377
plank_test,plank,H,215,150.9878878,143.9875187,171.596047,178.2052688,77.52567005,74.85035744,0.944426553,1.360754175,33.2695865,45.14220195,5.329710511,5.615040971,10.14425548,12.14184094
plank_test,plank,H,216,150.7485257,144.1142341,172.2384248,178.4299041,77.82123384,74.92674858,1.060897305,1.371774577,33.31321457,45.07300761,5.251057677,5.538365786,10.01727613,11.98046454
plank_test,plank,H,217,150.5313421,143.9657548,172.6572921,178.6110049,78.02371573,75.17828217,1.062317488,1.359734346,33.33343636,45.14327023,5.198914379,5.474234724,9.924799481,11.83861936
plank_test,plank,H,218,150.348211,143.8547921,173.2541561,178.7445035,78.35468213,75.37184437,1.117261615,1.358645122,33.40061257,45.16514155,5.181308229,5.448069009,9.888613114,11.77220292
plank_test,plank,H,219,150.4767687,143.7777929,173.6761299,178.8567914,78.54369145,75.47998105,1.160042866,1.375685068,33.44527319,45.14443827,5.252053462,5.52957541,10.06483911,11.95328873
plank_test,plank,H,220,150.9796807,143.8256865,173.7041641,178.8473891,78.55979708,75.52684571,1.173872511,1.402444721,33.43011771,45.19029875,5.391700176,5.703926204,10.40267994,12.33581361
plank_test,plank,L,221,99.5850041,87.3338069,159.9242329,157.5768494,158.5160236,155.8657033,0.700026533,0.844986465,57.76353173,88.74824624,4.935109859,4.798380847,1.702073101,2.149755806
plank_test,plank,L,222,100.0141025,84.66748952,162.3828886,166.1861518,157.0981738,152.5259657,0.641354181,0.805686791,58.25497193,88.81763049,4.599921869,4.422407891,1.634059872,1.968592822
plank_test,plank,L,223,100.2472711,84.50527131,162.4501789,166.2063615,157.1113117,152.5668957,0.65022202,0.799278095,58.31066442,88.81306934,4.579136825,4.390937643,1.624036357,1.956529404
plank_test,plank,L,224,100.1343782,83.31101144,163.4741348,166.4708757,156.9080986,152.2720313,0.638178946,0.78171493,58.28564467,88.8836018,4.512885833,4.312425226,1.590904691,1.944441375
plank_test,plank,L,225,98.87376466,82.46289016,163.9381627,166.6144333,156.8194515,152.1966769,0.635859966,0.800563546,58.27463133,88.94955214,4.459539226,4.28475489,1.582076785,1.941517243
plank_test,plank,L,226,97.22785847,82.1112132,163.8428542,166.9823232,156.6928769,152.0531482,0.679560675,0.843285748,58.21925657,88.92388889,4.4432359,4.302300305,1.598587882,1.952074313
plank_test,plank,L,227,95.0561447,81.85338593,163.8966042,167.4838047,156.3089779,151.6617066,0.756212218,0.86172449,58.19544243,88.75504702,4.568228752,4.451165745,1.663524467,2.021036065
plank_test,plank,L,228,94.46085535,81.96260956,163.5302465,167.268779,156.1159572,151.6335813,0.827284458,0.895669716,58.20293729,88.53904646,4.705523206,4.629635912,1.734778139,2.095264884
plank_test,plank,L,229,94.79538061,82.00335213,163.5048517,167.0752648,155.7582927,151.5024385,0.852921735,0.905397447,58.21588635,88.26107084,4.798061638,4.734459375,1.78441788,2.14186578
plank_test,plank,L,230,94.98031094,81.19723514,163.9067267,166.9634603,155.6344034,151.58391,0.836548182,0.895347691,58.28385487,88.2429133,4.796951687,4.719149511,1.77709655,2.13406915
plank_test,plank,L,231,94.1473795,81.10753191,165.8166269,166.8643138,155.7802094,151.5889854,0.705027061,0.892986188,58.37566146,88.6244595,4.842942064,4.765592459,1.748660521,2.158564181
plank_test,plank,L,232,92.05791891,81.11793586,166.0703879,166.4787648,156.03203,151.7762062,0.665707723,0.899614614,58.42578619,88.74011082,4.892156948,4.826883612,1.750001654,2.183795475
plank_test,plank,L,233,91.80485472,81.46342222,165.9737177,166.2625667,156.1312196,151.8725097,0.657562101,0.909195023,58.45013207,88.74528985,4.943103633,4.889816492,1.763456684,2.204295461
plank_test,plank,L,234,92.15409562,81.69241819,166.3822049,166.5430785,156.3548738,151.8455742,0.659857967,0.899741313,58.4472839,89.0127648,4.982318593,4.922188224,1.748393208,2.208987684
plank_test,plank,L,235,92.13752232,81.7016449,165.4900117,166.5425601,157.0759037,151.8964114,0.661882723,0.90268012,58.42566154,89.19307726,4.981316839,4.922913583,1.731829774,2.206146434
plank_test,plank,L,236,92.07985358,81.61441305,165.3553252,166.5458787,157.2120527,151.8802726,0.65206502,0.90326589,58.41769356,89.2324468,4.946068398,4.894836136,1.719175828,2.197159196
plank_test,plank,L,237,91.88490753,81.56494089,164.9754602,166.5513967,157.4737041,151.8858527,0.638515771,0.903949846,58.40863271,89.2843987,4.926833242,4.883257728,1.713896402,2.19447106
plank_test,plank,L,238,91.33676618,81.68755693,164.7048775,166.6327616,157.6591421,151.7938117,0.637184088,0.897774613,58.34628456,89.35490861,4.972857534,4.926734466,1.72225527,2.210112627
plank_test,plank,L,239,92.60559768,82.08467373,163.9905022,167.0198709,157.797014,151.5942346,0.65318335,0.905635935,58.16054107,89.41480807,5.042929314,5.015906955,1.760030146,2.244529179
plank_test,plank,L,240,92.95556353,82.15876973,163.9856544,167.4173714,157.421366,151.5714515,0.657161011,0.904131698,58.09617595,89.38410985,4.983385585,4.957071465,1.757308172,2.207776526
plank_test,plank,L,241,92.56254696,82.35519394,164.1767991,167.5986608,157.1892363,151.5095097,0.664651057,0.913641022,58.01363321,89.40960587,5.001276699,4.986314265,1.76983465,2.214035641
plank_test,plank,L,242,93.1856219,83.06307731,164.9494763,167.6641232,156.6826714,151.442986,0.632421711,0.912958331,57.92488244,89.42498245,4.971249176,4.968711445,1.761655389,2.197359483
plank_test,plank,L,243,93.2982318,83.78640627,164.8674728,167.61031,156.5462335,151.4514113,0.642463692,0.917049313,57.92057113,89.35321254,4.98817784,4.996409073,1.770760697,2.198500618
plank_test,plank,L,244,93.75753369,84.79779903,164.6797383,167.6509668,156.3669408,151.4252412,0.649829328,0.92443936,57.93650665,89.22671483,4.969852789,4.991002629,1.774226927,2.187219547
plank_test,plank,L,245,94.21467854,85.23630877,164.7821224,167.5582603,156.3424452,151.3860493,0.647461522,0.921176247,57.97312389,89.17732697,4.989304154,5.009041409,1.774076094,2.194783633
plank_test,plank,L,246,93.9603662,85.57849506,164.9900236,167.2829523,156.3992701,151.4510091,0.644283477,0.919567625,58.03428238,89.1631281,4.997194357,5.016533258,1.770222198,2.205259667
plank_test,plank,L,247,98.11375822,86.86775113,165.0245027,167.1949699,156.5478322,151.4925853,0.658449121,0.919944439,58.08302643,89.16530338,5.028270299,5.042500844,1.770762041,2.217690946
plank_test,plank,L,248,97.89342394,87.28436048,165.076615,167.2894323,156.5499791,151.4774861,0.6953396,0.929097136,58.0802087,89.17632401,5.028740575,5.047393404,1.769594565,2.220512656
plank_test,plank,L,249,98.07699067,87.61991939,165.156528,167.3654572,156.5221523,151.4484367,0.722160836,0.934386303,58.0634569,89.18790327,5.057773665,5.077094693,1.776997841,2.231883104
plank_test,plank,L,250,102.5094206,88.23583961,165.0490908,167.038143,156.6118883,151.5959574,0.757260953,0.932252836,58.08721604,89.15816163,5.13539433,5.136498732,1.801118509,2.262373147
plank_test,plank,L,251,102.7375068,88.04485162,164.9440105,166.8710906,156.6797103,151.7783956,0.796444847,0.922442388,58.16287851,89.1309932,5.180526913,5.161969679,1.814102148,2.273072519
plank_test,plank,L,252,102.5827227,88.43007358,164.8237338,166.680635,156.3521215,151.9922086,0.802731099,0.902449442,58.0678847,89.09452393,5.096885061,5.032768145,1.795525994,2.210103926
plank_test,plank,L,253,103.8914224,87.10421831,165.0618592,166.7798788,155.6677424,152.0279178,0.710756201,0.866747946,57.94043607,88.9955492,4.668905578,4.556736563,1.672218814,2.01363929
plank_test,plank,L,254,103.3522294,87.32503954,165.1533433,166.7031509,155.9056355,152.4204175,0.623178771,0.867542102,58.19163363,89.07686511,4.260756879,4.179633446,1.520889655,1.839553814
plank_test,plank,L,255,97.44811678,84.93631751,164.8548603,166.599019,157.7772739,153.6438387,0.639053929,1.065770518,59.34704955,89.28806064,4.428910103,4.398990039,1.571618036,1.912248332
plank_test,plank,H,256,158.8337709,134.8428897,175.0804913,174.0877513,88.86105794,86.06307123,1.169948844,1.083087013,38.12809276,46.41343076,4.723980063,5.409470355,8.11095059,9.454021656
plank_test,plank,H,257,155.6445279,134.7411946,177.872854,173.2924436,86.38333565,85.89780826,1.400325028,1.139120921,37.24788312,46.53806154,4.950231649,5.102154095,9.19345221,10.45213907
plank_test,plank,H,258,157.5417924,134.3399917,175.8339872,173.2090612,88.06073088,85.98909006,1.388305307,1.164807414,37.46872183,46.6229602,4.906303904,5.066877313,8.995934289,10.38774094
plank_test,plank,H,259,157.3842949,134.278459,173.8457903,171.738437,89.31875067,86.68925587,1.460611033,1.190635943,37.71261788,46.42806311,5.002888041,5.175373452,9.076817962,10.55382881
plank_test,plank,H,260,157.5721024,134.7626017,173.3831643,171.2561825,89.17351715,86.77285801,1.497171415,1.214673361,37.70421019,46.1625027,5.235527871,5.400303121,9.382362644,10.84886546
plank_test,plank,H,261,157.5378613,135.5005271,173.0959505,171.089047,89.39486176,87.63661081,1.641474196,1.186228133,37.93657576,46.38946974,5.396877998,5.601710841,9.474792927,10.84830883
plank_test,plank,H,262,157.3654948,136.2865067,173.390873,171.428695,89.44641873,88.12941838,1.684204322,1.260978366,38.11214571,46.67951549,5.729675733,5.985531652,10.04872128,11.38636763
plank_test,plank,H,263,156.5707457,137.4899233,175.4660025,172.1933794,87.40087554,88.69568957,1.752287128,1.344347721,38.31025537,46.53748114,5.987666226,6.238512064,10.58506722,11.5840935
plank_test,plank,H,264,156.7030709,140.0716332,176.9578461,173.4343908,86.80777792,88.06082461,1.949210132,1.440559151,38.32074144,46.63373957,6.042724843,6.346421204,10.56211338,11.59721055
plank_test,plank,H,265,157.2514277,140.9326817,177.019182,173.2772402,86.83552078,88.11662537,2.03961568,1.49389511,38.36478217,46.59859705,6.049441794,6.421099256,10.60347033,11.66440266
plank_test,plank,H,266,159.1118584,140.3795006,176.6128196,173.236429,87.66618414,87.86296176,1.94574254,1.420239403,38.4944423,46.60376373,5.741185831,6.188064068,10.11358051,11.29496774
plank_test,plank,H,267,159.448583,140.2982767,176.6674955,173.6799805,87.83888481,87.43801846,1.926852966,1.359272534,38.54854894,46.53684584,5.440726915,5.901758175,9.554158266,10.76558483
plank_test,plank,H,268,158.6060098,139.8252484,177.0234879,173.8357462,87.99491996,87.4492733,1.817902124,1.342019638,38.62723983,46.6591563,5.325503566,5.76750714,9.358212469,10.5527779
plank_test,plank,H,269,158.0660097,139.1741556,176.5596356,173.8215679,88.81200509,87.67639138,1.711598858,1.310371189,38.86111957,46.81229396,5.1680465,5.587662352,9.041878041,10.26819206
plank_test,plank,H,270,157.7938266,138.8781429,176.0934483,173.5919645,88.71577412,87.56061074,1.646391387,1.298051466,38.80320728,46.58288014,5.097644456,5.508921901,8.979995478,10.19682345
plank_test,plank,H,271,158.9759477,138.8845065,175.0185638,173.4652623,89.60779052,87.61305144,1.585457509,1.309009494,38.76536535,46.77083605,5.123433769,5.59865758,9.135216236,10.43802467
plank_test,plank,H,272,159.0372828,138.8517858,175.213326,173.9148219,89.19317597,87.44650414,1.545385171,1.300087437,38.6110154,46.8208458,5.084874255,5.585365426,9.127456987,10.3897537
plank_test,plank,H,273,159.0664335,138.5151209,174.8641385,173.8952912,89.66630225,87.47297904,1.494692788,1.279263807,38.70755411,46.86590434,5.059813524,5.59040549,9.100421306,10.41359102
plank_test,plank,H,274,159.1897474,137.5618033,174.8518889,174.5387825,90.56342899,87.25638259,1.347061462,1.200757713,38.89505014,47.1607415,4.769020444,5.27895275,8.471918867,9.885490739
plank_test,plank,H,275,159.4720786,137.6685075,173.6405518,174.6987369,92.33233248,87.2688522,1.153923976,1.150245476,39.13023451,47.48405703,4.588586846,5.101473488,7.987320324,9.519490363
plank_test,plank,H,276,159.4752792,138.0460125,173.4532692,174.9647542,92.31871291,87.08231618,1.08219307,1.171099342,39.03521573,47.49512858,4.700778828,5.203203282,8.191145655,9.74219675
plank_test,plank,H,277,159.7701601,138.0102269,173.7227409,174.9143444,91.99621497,87.17149941,1.037730254,1.136904581,38.85938253,47.63210189,4.766032966,5.188320611,8.286639116,9.803391485
plank_test,plank,H,278,160.0712525,137.4553862,173.6279292,175.1823322,93.33883305,86.93558224,0.989223645,1.11173125,39.12482542,47.90263844,4.651157748,5.061276588,7.965191654,9.651489125
plank_test,plank,H,279,159.4685786,136.1824049,172.3946201,174.900889,94.78848228,87.20506753,1.053274429,1.151690234,39.4058664,48.05551399,4.791172153,5.291382276,8.125704364,9.927808821
plank_test,plank,H,280,159.2847874,135.4018751,172.1625639,174.9907791,94.81664571,87.03628552,1.028612681,1.153798122,39.47039749,47.88471946,4.699209516,5.260495012,7.954109741,9.727087265
plank_test,plank,H,281,159.0909218,135.057433,171.8614233,174.6389892,94.96665409,87.14112941,1.037272293,1.156701729,39.49528907,47.81756467,4.666999162,5.234030214,7.892863143,9.660107684
plank_test,plank,H,282,158.5977331,134.8783646,171.6849107,174.2732745,94.99669319,87.42676935,1.047263984,1.151775586,39.61399722,47.72792719,4.659498199,5.211715295,7.784313524,9.503039995
plank_test,plank,H,283,157.8066173,134.5945939,171.5605505,173.9573668,95.16035396,87.63116233,1.089087274,1.137141116,39.76473027,47.63623366,4.657665714,5.219107824,7.695485356,9.403364509
